,latitude,longitude,nkill,city,attacktype1_txt 
2383,33.778175,76.576171,0.0,Unknown,Facility/Infrastructure Attack
2384,33.778175,76.576171,0.0,Unknown,Facility/Infrastructure Attack
2385,33.778175,76.576171,0.0,Unknown,Facility/Infrastructure Attack
2386,33.778175,76.576171,0.0,Unknown,Facility/Infrastructure Attack
2387,33.778175,76.576171,0.0,Unknown,Facility/Infrastructure Attack
2388,33.778175,76.576171,0.0,Unknown,Facility/Infrastructure Attack
2389,33.778175,76.576171,0.0,Unknown,Facility/Infrastructure Attack
2390,33.778175,76.576171,0.0,Unknown,Facility/Infrastructure Attack
2391,33.778175,76.576171,0.0,Unknown,Facility/Infrastructure Attack
2392,33.778175,76.576171,0.0,Unknown,Facility/Infrastructure Attack
2393,33.778175,76.576171,0.0,Unknown,Facility/Infrastructure Attack
2394,33.863483,74.76792900000001,0.0,Charar-i-Sharif,Unknown
2395,33.733336,75.148983,5.0,Anantnag district,Bombing/Explosion
2396,24.251281,94.301304,13.0,Moreh,Hostage Taking (Kidnapping)
2397,25.55104,82.088374,1.0,Phulpur,Unknown
2398,33.733336,75.148983,8.0,Anantnag district,Bombing/Explosion
2399,13.08268,80.270718,1.0,Chennai,Bombing/Explosion
2400,25.611,85.14399999999999,1.0,Patna,Bombing/Explosion
2401,33.778175,76.576171,1.0,Ladervat,Hostage Taking (Kidnapping)
2403,13.08268,80.270718,0.0,Chennai,Assassination
2405,28.107778000000003,75.487222,5.0,Hejampura,Unknown
2406,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2407,32.726602,74.857026,16.0,Jammu,Bombing/Explosion
2408,32.983025,75.710981,9.0,Bhaderwah,Unknown
2409,25.523766000000002,93.096719,5.0,North Cachar Hills district,Armed Assault
2410,32.726602,74.857026,1.0,Jammu,Bombing/Explosion
2412,33.14575,75.548049,1.0,Doda district,Armed Assault
2413,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2414,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2415,34.016075,75.31498,0.0,Pahalgam,Bombing/Explosion
2416,34.016075,75.31498,0.0,Pahalgam,Bombing/Explosion
2417,34.016075,75.31498,0.0,Pahalgam,Bombing/Explosion
2418,34.016075,75.31498,0.0,Pahalgam,Bombing/Explosion
2419,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2420,34.016075,75.31498,0.0,Pahalgam,Bombing/Explosion
2421,34.016075,75.31498,0.0,Pahalgam,Bombing/Explosion
2422,34.08374,74.789902,1.0,Srinagar,Armed Assault
2423,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2424,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2425,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2426,32.726602,74.857026,0.0,Jammu,Bombing/Explosion
2427,22.595741,88.26368199999999,0.0,Howrah district,Bombing/Explosion
2428,22.551729,88.35234100000001,0.0,Calcutta,Bombing/Explosion
2431,30.733315,76.779418,16.0,Chandigarh,Assassination
2432,34.08374,74.789902,13.0,Srinagar,Bombing/Explosion
2433,34.08374,74.789902,1.0,Srinagar,Bombing/Explosion
2434,13.08268,80.270718,0.0,Chennai,Bombing/Explosion
2435,13.08268,80.270718,0.0,Chennai,Bombing/Explosion
2436,33.934929,75.15416,1.0,Madora,Assassination
2437,34.08374,74.789902,1.0,Srinagar,Armed Assault
2438,28.690072999999998,77.213982,0.0,Delhi,Bombing/Explosion
2439,28.690072999999998,77.213982,0.0,Delhi,Bombing/Explosion
2440,28.690072999999998,77.213982,0.0,Delhi,Bombing/Explosion
2441,29.390946000000003,76.963502,0.0,Panipat,Bombing/Explosion
2442,19.218331,72.97809000000001,0.0,Thane,Armed Assault
2443,34.08374,74.789902,0.0,Srinagar,Facility/Infrastructure Attack
2444,34.08374,74.789902,1.0,Srinagar,Assassination
2445,34.4475,74.584722,0.0,Hapatnar,Hijacking
2446,34.161541,74.553093,5.0,Pattan,Bombing/Explosion
2447,25.846525,93.429875,4.0,Diphu,Bombing/Explosion
2448,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2449,26.401436,90.266699,3.0,Kokrajhar,Bombing/Explosion
2450,34.288891,74.46371500000001,1.0,Sopore,Assassination
2451,19.075984,72.877656,1.0,Mumbai,Assassination
2452,33.137578000000005,75.554599,0.0,Pul Doda,Hostage Taking (Kidnapping)
2453,26.200605,92.937574,8.0,Unknown,Armed Assault
2454,28.585835999999997,77.153336,0.0,New Delhi,Bombing/Explosion
2455,25.448426,78.56845899999999,2.0,Jhansi,Bombing/Explosion
2456,33.731125,75.148701,1.0,Anantnag district,Assassination
2457,33.778175,76.576171,5.0,Unknown,Unknown
2459,15.505723000000001,80.049922,2.0,Ongole,Assassination
2460,26.158435,94.562443,9.0,Unknown,Unknown
2461,30.898024,75.860077,0.0,Ludhiana,Bombing/Explosion
2462,34.08374,74.789902,0.0,Srinagar,Hostage Taking (Kidnapping)
2463,28.585835999999997,77.153336,13.0,New Delhi,Bombing/Explosion
2464,33.201409999999996,75.64699300000001,15.0,Barshala,Armed Assault
2465,24.781467000000003,84.986412,7.0,Gaya,Armed Assault
2466,33.778175,76.576171,7.0,Desapani,Armed Assault
2467,34.08374,74.789902,1.0,Srinagar,Assassination
2468,26.912434,75.78727099999999,0.0,Jaipur,Bombing/Explosion
2469,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2470,24.798346,93.94043,2.0,Imphal,Bombing/Explosion
2471,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2472,12.971599000000001,77.594563,0.0,Bangalore,Unknown
2473,33.732215999999994,75.157913,11.0,Anantnag,Bombing/Explosion
2474,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2475,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2476,34.08374,74.789902,0.0,Srinagar,Assassination
2478,24.798346,93.94043,0.0,Imphal,Bombing/Explosion
2479,24.798346,93.94043,1.0,Imphal,Bombing/Explosion
2480,18.658327,84.23601,1.0,Damara,Bombing/Explosion
2481,9.451516999999999,77.55442099999999,1.0,Rajapalayam,Assassination
2482,16.687615,81.491741,1.0,Kothapalli,Bombing/Explosion
2483,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2484,9.451516999999999,77.55442099999999,4.0,Rajapalayam,Assassination
2485,34.08374,74.789902,1.0,Srinagar,Hostage Taking (Kidnapping)
2486,26.401436,90.266699,4.0,Kokrajhar district,Bombing/Explosion
2487,24.663717000000002,93.906269,5.0,Unknown,Armed Assault
2488,33.874027000000005,74.901505,1.0,Pulwama,Hostage Taking (Kidnapping)
2489,34.08374,74.789902,11.0,Srinagar,Armed Assault
2490,26.760555,83.37316700000001,7.0,Gorakhpur,Assassination
2491,34.08374,74.789902,0.0,Srinagar,Facility/Infrastructure Attack
2492,23.830782,91.28619599999999,5.0,Agartala,Unknown
2493,9.674022,78.102273,2.0,Kariapatti district,Bombing/Explosion
2494,13.609575,79.449794,3.0,Tiruchanur,Bombing/Explosion
2495,9.451516999999999,77.55442099999999,1.0,Rajapalayam,Assassination
2496,9.451516999999999,77.55442099999999,1.0,Rajapalayam,Assassination
2497,33.871517,74.89955,1.0,Pulwama district,Assassination
2498,24.663717000000002,93.906269,12.0,Tronglow-Kanghphal,Armed Assault
2499,33.440556,75.806111,0.0,Pinjarar,Armed Assault
2500,33.778175,76.576171,3.0,Wathargam,Bombing/Explosion
2501,13.997762,74.54046899999999,1.0,Bhatkal,Assassination
2502,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2503,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2504,24.798346,93.94043,1.0,Imphal,Bombing/Explosion
2505,24.798346,93.94043,1.0,Imphal,Bombing/Explosion
2506,24.798346,93.94043,1.0,Imphal,Bombing/Explosion
2507,24.798346,93.94043,1.0,Imphal,Bombing/Explosion
2508,24.798346,93.94043,1.0,Imphal,Bombing/Explosion
2509,33.681457,75.169103,0.0,Dialgam,Bombing/Explosion
2510,32.726602,74.857026,0.0,Jammu,Bombing/Explosion
2511,34.08374,74.789902,2.0,Srinagar,Bombing/Explosion
2512,24.798346,93.94043,5.0,Imphal,Unknown
2513,24.798346,93.94043,3.0,Imphal,Armed Assault
2514,26.200605,92.937574,5.0,Unknown,Unknown
2515,24.798346,93.94043,4.0,Imphal,Bombing/Explosion
2516,15.478569,78.48309300000001,0.0,Nandyal,Bombing/Explosion
2517,15.478569,78.48309300000001,0.0,Nandyal,Bombing/Explosion
2518,28.831630999999998,77.57795899999999,12.0,Modinagar,Bombing/Explosion
2519,15.9129,79.739988,2.0,Unknown,Armed Assault
2520,15.9129,79.739988,1.0,Unknown,Bombing/Explosion
2521,19.075984,72.877656,1.0,Mumbai,Assassination
2522,15.9129,79.739988,2.0,Unknown,Armed Assault
2523,25.096073999999998,85.313119,4.0,Unknown,Armed Assault
2524,27.532971999999997,88.512218,0.0,Unknown,Unknown
2525,20.951665,85.098524,0.0,Unknown,Unknown
2526,20.951665,85.098524,0.0,Unknown,Unknown
2527,20.951665,85.098524,0.0,Unknown,Unknown
2528,25.096073999999998,85.313119,2.0,Unknown,Bombing/Explosion
2529,15.9129,79.739988,1.0,Unknown,Bombing/Explosion
2530,25.096073999999998,85.313119,4.0,Unknown,Armed Assault
2531,34.08374,74.789902,8.0,Srinagar,Assassination
2532,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2533,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2534,26.200605,92.937574,10.0,Unknown,Assassination
2535,25.096073999999998,85.313119,2.0,Unknown,Bombing/Explosion
2536,25.468817,84.51998499999999,3.0,Bhojpur district,Armed Assault
2537,20.951665,85.098524,0.0,Unknown,Unknown
2538,24.06718,91.605672,8.0,Khowai,Armed Assault
2539,26.200605,92.937574,2.0,Unknown,Bombing/Explosion
2540,26.200605,92.937574,1.0,Unknown,Assassination
2541,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2542,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2543,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2544,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2545,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2546,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2547,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2548,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2549,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2550,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2551,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2552,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2553,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2554,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2555,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2556,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2557,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2558,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2559,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2560,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2561,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2562,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2563,26.401436,90.266699,1.0,Kokrajhar district,Armed Assault
2564,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2565,28.585835999999997,77.153336,13.0,New Delhi,Bombing/Explosion
2566,27.049968,76.926854,14.0,Mahwa,Bombing/Explosion
2567,26.091035,94.258974,6.0,Wokha district,Armed Assault
2568,26.200605,92.937574,2.0,Unknown,Unknown
2569,27.023803000000004,74.217933,8.0,Unknown,Bombing/Explosion
2570,33.14575,75.548049,1.0,Doda,Bombing/Explosion
2571,34.08374,74.789902,0.0,Srinagar,Armed Assault
2572,34.08374,74.789902,0.0,Srinagar,Armed Assault
2573,34.08374,74.789902,0.0,Srinagar,Armed Assault
2574,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2575,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2576,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2577,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2578,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2579,22.551729,88.35234100000001,3.0,Kolkata,Bombing/Explosion
2580,22.551729,88.35234100000001,1.0,Kolkata,Bombing/Explosion
2581,33.732215999999994,75.157913,5.0,Anantnag,Unarmed Assault
2582,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2583,34.377922,74.40101999999999,0.0,Tujar,Bombing/Explosion
2584,25.906267,93.72759,2.0,Dimapur,Bombing/Explosion
2585,33.778175,76.576171,11.0,Patakota,Armed Assault
2586,34.08374,74.789902,0.0,Srinagar,Hostage Taking (Kidnapping)
2587,25.906267,93.72759,6.0,Dimapur,Bombing/Explosion
2588,25.658333,84.911389,8.0,Ratantola,Armed Assault
2589,34.08374,74.789902,6.0,Srinagar,Hostage Taking (Kidnapping)
2590,24.644924,93.99929,9.0,Thoubal district,Armed Assault
2591,34.08374,74.789902,1.0,Srinagar,Bombing/Explosion
2592,34.205605,74.35386700000001,2.0,Baramulla,Bombing/Explosion
2593,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2594,34.08374,74.789902,0.0,Srinagar,Hostage Taking (Kidnapping)
2595,26.019955,89.993571,4.0,Dhubri,Armed Assault
2596,26.524471999999996,91.350511,1.0,Barama,Bombing/Explosion
2597,26.980484000000004,94.631367,0.0,Sibasagar district,Bombing/Explosion
2598,23.093895,77.511151,0.0,Mandideep,Unarmed Assault
2599,25.155392000000003,91.73698399999999,12.0,Nayabasti,Armed Assault
2600,26.200605,92.937574,2.0,Unknown,Bombing/Explosion
2601,33.732215999999994,75.157913,14.0,Anantnag,Armed Assault
2602,34.205605,74.35386700000001,0.0,Baramulla,Bombing/Explosion
2603,33.778175,76.576171,0.0,Unknown,Bombing/Explosion
2604,33.778175,76.576171,1.0,Mard,Armed Assault
2605,33.778175,76.576171,2.0,Tusjar,Bombing/Explosion
2606,34.150954,74.645167,0.0,Diwar,Bombing/Explosion
2607,33.789497,75.103386,0.0,Bijbehara,Bombing/Explosion
2608,33.86652,74.864548,0.0,Muran,Assassination
2609,34.08374,74.789902,3.0,Srinagar,Assassination
2610,33.732215999999994,75.157913,0.0,Anantnag,Bombing/Explosion
2611,33.732215999999994,75.157913,0.0,Anantnag,Bombing/Explosion
2612,33.732215999999994,75.157913,0.0,Anantnag,Bombing/Explosion
2613,33.732215999999994,75.157913,0.0,Anantnag,Bombing/Explosion
2614,33.732215999999994,75.157913,0.0,Anantnag,Bombing/Explosion
2615,33.681457,75.169103,0.0,Dialgam,Bombing/Explosion
2616,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2617,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2618,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2619,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2620,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2621,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2622,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2623,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2624,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2625,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2626,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2627,34.08374,74.789902,1.0,Srinagar,Bombing/Explosion
2628,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2629,33.313294,75.763367,0.0,Kishtwar,Assassination
2630,13.08268,80.270718,0.0,Chennai,Bombing/Explosion
2631,33.778175,76.576171,0.0,Unknown,Armed Assault
2632,33.778175,76.576171,0.0,Unknown,Armed Assault
2633,33.778175,76.576171,0.0,Unknown,Armed Assault
2634,33.778175,76.576171,0.0,Unknown,Armed Assault
2635,27.17667,78.008074,4.0,Agra,Unknown
2636,12.971599000000001,77.594563,0.0,Bangalore,Unknown
2637,29.471560999999998,77.698972,1.0,Mazaffarnagar,Unknown
2638,29.471560999999998,77.698972,1.0,Mazaffarnagar,Unknown
2639,34.08374,74.789902,1.0,Srinagar,Assassination
2640,34.356813,74.66419599999999,7.0,Saderkoot Payeen,Armed Assault
2641,17.973356,79.59996,7.0,Warangal,Bombing/Explosion
2642,28.585835999999997,77.153336,1.0,New Delhi,Bombing/Explosion
2643,33.733336,75.148983,7.0,Anantnag district,Bombing/Explosion
2644,34.08374,74.789902,2.0,Srinagar,Bombing/Explosion
2645,13.08268,80.270718,0.0,Chennai,Bombing/Explosion
2646,34.205605,74.35386700000001,5.0,Baramulla,Bombing/Explosion
2647,34.08374,74.789902,1.0,Srinagar,Assassination
2648,12.971599000000001,77.594563,0.0,Bangalore,Bombing/Explosion
2649,26.912434,75.78727099999999,0.0,Jaipur,Assassination
2650,34.08374,74.789902,3.0,Srinagar,Bombing/Explosion
2651,34.08374,74.789902,1.0,Srinagar,Bombing/Explosion
2652,19.476945,79.571166,14.0,Sirpur,Armed Assault
2653,17.964444,77.76333299999999,2.0,Ranapur,Bombing/Explosion
2654,26.401436,90.266699,2.0,Kokrajhar,Armed Assault
2655,26.401436,90.266699,7.0,Kokrajhar district,Armed Assault
2656,26.439159000000004,89.978278,11.0,Gossaigaon,Armed Assault
2657,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2658,34.08374,74.789902,3.0,Srinagar,Bombing/Explosion
2659,30.966064000000003,76.523162,1.0,Rupnagar district,Armed Assault
2660,30.378179,76.776697,12.0,Ambala,Bombing/Explosion
2661,33.64542,75.019676,4.0,Kulgam,Bombing/Explosion
2662,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2663,34.08374,74.789902,1.0,Srinagar,Bombing/Explosion
2664,26.444619,91.441053,0.0,Nalbari district,Bombing/Explosion
2665,26.444619,91.441053,0.0,Nalbari district,Bombing/Explosion
2666,26.158436,94.562443,30.0,Maiamnala,Armed Assault
2667,23.931907,91.60688499999999,20.0,Kalyanpur,Armed Assault
2668,34.12983,74.837554,0.0,Srinagar,Bombing/Explosion
2669,25.2727,94.0265,3.0,Senapati district,Unknown
2670,25.677579,89.880915,5.0,Kathalbari,Armed Assault
2671,26.158435,94.562443,3.0,Arai Mila,Bombing/Explosion
2672,28.928774,77.09128100000001,0.0,Sonepat,Bombing/Explosion
2673,28.928774,77.09128100000001,0.0,Sonepat,Bombing/Explosion
2674,26.091018,90.419588,0.0,Rakhal Dubi,Bombing/Explosion
2675,26.200604000000002,92.937574,33.0,Sansapani,Bombing/Explosion
2676,34.08374,74.789902,7.0,Srinagar,Bombing/Explosion
2677,34.08374,74.789902,4.0,Srinagar,Bombing/Explosion
2678,28.690072999999998,77.213982,1.0,Delhi,Bombing/Explosion
2679,28.690072999999998,77.213982,0.0,Delhi,Bombing/Explosion
2680,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2681,18.035432999999998,80.57798199999999,18.0,Karakagudem,Bombing/Explosion
2683,26.524471999999996,91.350511,9.0,Barama,Armed Assault
2684,34.08374,74.789902,19.0,Srinagar,Bombing/Explosion
2685,34.288891,74.46371500000001,4.0,Sopore,Armed Assault
2686,19.075984,72.877656,1.0,Mumbai,Assassination
2687,28.8909,76.5796,0.0,Rohtak,Bombing/Explosion
2688,28.8909,76.5796,0.0,Rohtak,Bombing/Explosion
2689,26.200605,92.937574,5.0,Unknown,Armed Assault
2690,26.200605,92.937574,0.0,Unknown,Armed Assault
2691,26.200605,92.937574,0.0,Unknown,Armed Assault
2692,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2693,29.390946000000003,76.963502,1.0,Panipat,Bombing/Explosion
2694,26.143141,88.02408,5.0,Panjipora,Armed Assault
2695,34.526179,74.254614,4.0,Kupwara district,Armed Assault
2697,33.874027000000005,74.901505,2.0,Pulwama,Bombing/Explosion
2700,26.149794,91.763931,0.0,Guwahati,Armed Assault
2701,34.026206,74.824394,1.0,Nowgam,Bombing/Explosion
2702,34.08374,74.789902,1.0,Srinagar,Bombing/Explosion
2703,28.585835999999997,77.153336,0.0,New Delhi,Bombing/Explosion
2704,28.585835999999997,77.153336,0.0,New Delhi,Bombing/Explosion
2706,28.585835999999997,77.153336,0.0,New Delhi,Hijacking
2707,33.733336,75.148983,4.0,Anantnag district,Bombing/Explosion
2708,34.095217,74.636749,2.0,Nowpora,Assassination
2709,34.257222,74.686111,3.0,Gretabal,Bombing/Explosion
2710,34.08374,74.789902,1.0,Srinagar,Bombing/Explosion
2711,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2712,31.326015,75.576183,7.0,Jalandhar,Bombing/Explosion
2713,33.778175,76.576171,5.0,Unknown,Armed Assault
2714,34.08374,74.789902,2.0,Srinagar,Assassination
2715,33.778175,76.576171,1.0,Unknown,Armed Assault
2716,18.672504999999997,78.094087,1.0,Nizamabad district,Assassination
2717,26.491815000000003,84.684478,7.0,Sangrampur,Armed Assault
2718,25.388769,84.790295,10.0,Kab,Armed Assault
2719,33.778175,76.576171,18.0,Unknown,Bombing/Explosion
2720,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2721,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2722,17.044722,78.665278,2.0,Yacharam,Armed Assault
2723,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2724,32.264338,75.642112,2.0,Pathankot,Bombing/Explosion
2725,34.08374,74.789902,1.0,Srinagar,Bombing/Explosion
2726,33.721287,74.831062,0.0,Shopian,Hijacking
2727,33.242724,75.239159,1.0,Ramban,Assassination
2728,33.778175,76.576171,3.0,Unknown,Hostage Taking (Kidnapping)
2729,34.225807,74.64102199999999,5.0,Sumbal,Armed Assault
2730,33.724008000000005,75.017854,5.0,Yaripora,Armed Assault
2732,22.816345000000002,88.2236,19.0,Singur,Armed Assault
2734,24.628724,93.761325,4.0,Bishenpur district,Armed Assault
2735,24.663717000000002,93.906269,11.0,Unknown,Unknown
2736,25.743076000000002,85.455608,5.0,Laxmanpur,Bombing/Explosion
2737,24.644924,93.99929,0.0,Thoubal district,Bombing/Explosion
2739,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2740,26.200605,92.937574,1.0,Unknown,Armed Assault
2741,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2742,34.399281,74.281273,3.0,Handwara,Bombing/Explosion
2743,32.264338,75.642112,7.0,Pathankot,Bombing/Explosion
2744,24.713084,93.83844,7.0,Nambol,Unknown
2745,26.149794,91.763931,0.0,Guwahati,Assassination
2747,31.104166999999997,77.655,18.0,Chamaru,Armed Assault
2748,33.258331,74.765406,3.0,Gool Gulab Garh,Armed Assault
2749,26.200605,92.937574,6.0,Unknown,Bombing/Explosion
2750,33.874027000000005,74.901505,0.0,Pulwama,Bombing/Explosion
2752,28.585835999999997,77.153336,0.0,New Delhi,Bombing/Explosion
2753,28.585835999999997,77.153336,0.0,New Delhi,Bombing/Explosion
2754,28.585835999999997,77.153336,0.0,New Delhi,Bombing/Explosion
2755,34.08374,74.789902,3.0,Srinagar,Bombing/Explosion
2756,26.912434,75.78727099999999,0.0,Jaipur,Bombing/Explosion
2757,26.912434,75.78727099999999,0.0,Jaipur,Bombing/Explosion
2758,26.158435,94.562443,6.0,Unknown,Unknown
2759,18.331457,78.496504,4.0,Machareddi,Bombing/Explosion
2760,33.437013,75.193934,3.0,Banihal,Bombing/Explosion
2761,24.663717000000002,93.906269,15.0,Unknown,Unknown
2762,24.663717000000002,93.906269,0.0,Unknown,Assassination
2763,27.001617,94.224298,1.0,Majuli,Hostage Taking (Kidnapping)
2764,34.08374,74.789902,1.0,Srinagar,Bombing/Explosion
2765,34.288891,74.46371500000001,1.0,Sopore,Bombing/Explosion
2766,24.346092000000002,93.699904,25.0,Churachandpur district,Armed Assault
2767,26.200605,92.937574,5.0,Unknown,Unknown
2768,30.210994,74.945474,39.0,Bhatinda,Bombing/Explosion
2769,30.685678999999997,75.094003,4.0,Bhaga Purana,Bombing/Explosion
2770,28.585835999999997,77.153336,0.0,New Delhi,Bombing/Explosion
2771,28.585835999999997,77.153336,0.0,New Delhi,Bombing/Explosion
2772,28.585835999999997,77.153336,0.0,New Delhi,Bombing/Explosion
2773,33.778175,76.576171,0.0,Unknown,Bombing/Explosion
2774,33.778175,76.576171,0.0,Unknown,Bombing/Explosion
2775,33.789497,75.103386,2.0,Bijbehara,Bombing/Explosion
2776,24.267516,93.283185,8.0,Thanlon,Armed Assault
2777,31.534899,75.91057099999999,5.0,Hoshiapur,Bombing/Explosion
2778,29.151119,78.41266,3.0,Noorpur,Bombing/Explosion
2779,28.585835999999997,77.153336,0.0,New Delhi,Hostage Taking (Kidnapping)
2780,26.091035,94.258974,8.0,Wokha,Armed Assault
2781,29.064778000000004,75.886799,2.0,Dhanderi,Bombing/Explosion
2783,21.1458,79.088155,5.0,Nagpur,Bombing/Explosion
2784,15.9129,79.739988,6.0,Unknown,Bombing/Explosion
2785,26.329008,91.005433,0.0,Barpeta district,Bombing/Explosion
2786,13.08268,80.270718,0.0,Chennai,Bombing/Explosion
2787,34.08374,74.789902,1.0,Srinagar,Bombing/Explosion
2788,34.08374,74.789902,2.0,Srinagar,Bombing/Explosion
2789,26.525066,91.63964200000001,4.0,Hatimura,Armed Assault
2790,26.437252,91.62011,6.0,Rangia,Armed Assault
2791,13.08268,80.270718,0.0,Chennai,Bombing/Explosion
2792,34.399281,74.281273,3.0,Handwara,Bombing/Explosion
2793,26.769009999999998,94.23710600000001,0.0,Kenduguri,Bombing/Explosion
2795,26.200605,92.937574,4.0,Unknown,Armed Assault
2796,26.200605,92.937574,4.0,Unknown,Armed Assault
2797,26.200605,92.937574,4.0,Unknown,Armed Assault
2798,26.200605,92.937574,0.0,Unknown,Bombing/Explosion
2799,26.200605,92.937574,0.0,Unknown,Facility/Infrastructure Attack
2800,23.841058,91.62769899999999,2.0,Teliamura,Unknown
2801,26.158435,94.562443,0.0,Unknown,Bombing/Explosion
2802,26.158435,94.562443,0.0,Unknown,Bombing/Explosion
2803,34.08374,74.789902,1.0,Srinagar,Bombing/Explosion
2804,34.08374,74.789902,0.0,Srinagar,Bombing/Explosion
2805,26.912434,75.78727099999999,4.0,Jaipur,Unknown
2806,19.075984,72.877656,1.0,Mumbai,Bombing/Explosion
2807,33.721287,74.831062,7.0,Shopian,Armed Assault
2810,24.346092000000002,93.699904,3.0,Churachandpur district,Armed Assault
2811,25.216667,84.983333,8.0,Jahanabad district,Armed Assault
2813,33.371715,74.315313,8.0,Rajouri,Armed Assault
2814,26.158025,91.842904,5.0,Kalitakuchi,Armed Assault
2815,28.67104,77.41533299999999,2.0,Ghaziabad,Bombing/Explosion
2816,28.690072999999998,77.213982,0.0,Delhi,Bombing/Explosion
2817,28.585835999999997,77.153336,1.0,New Delhi,Bombing/Explosion
2818,28.585835999999997,77.153336,1.0,New Delhi,Bombing/Explosion
2819,28.585835999999997,77.153336,1.0,New Delhi,Bombing/Explosion
2820,28.585835999999997,77.153336,1.0,New Delhi,Bombing/Explosion
2821,28.585835999999997,77.153336,1.0,New Delhi,Bombing/Explosion
2822,25.096073999999998,85.313119,1.0,Unknown,Assassination
2823,34.08374,74.789902,12.0,Srinagar,Bombing/Explosion
2824,28.585835999999997,77.153336,1.0,New Delhi,Bombing/Explosion
2825,28.585835999999997,77.153336,1.0,New Delhi,Bombing/Explosion
2826,33.778175,76.576171,0.0,Unknown,Bombing/Explosion
2827,33.778175,76.576171,0.0,Unknown,Bombing/Explosion
2828,33.778175,76.576171,0.0,Unknown,Bombing/Explosion
2829,24.346092000000002,93.699904,9.0,Churachandpur district,Unknown
